form_key,form_id,form_version,form_label,type,record_urn,dataelement_urn,source_id,mandatory,repeatable,position,resolution_status
232_2_Laboratory data 2,232,2,Laboratory data 2,dataelement,,urn:osse-11:dataelement:356:1,X_232_0_356,False,False,16,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:320:1,X_235_0_320,False,False,3,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:321:1,X_235_0_321,False,False,4,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:322:1,X_235_0_322,False,False,7,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:324:1,X_235_0_324,False,False,10,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:328:1,X_235_0_328,False,False,13,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:329:1,X_235_0_329,False,False,14,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:56:1,X_235_0_56,False,False,17,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:336:1,X_235_0_336,False,False,24,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:88:1,X_235_0_88,False,False,25,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:337:1,X_235_68_337,False,False,27,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:245:1,X_235_60_245,False,False,28,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:245:1,X_235_68_245,False,False,28,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:265:1,X_235_56_265,False,False,29,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:265:1,X_235_62_265,False,False,29,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:265:1,X_235_68_265,False,False,29,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:256:1,X_235_56_256,False,False,30,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:256:1,X_235_69_256,False,False,30,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:256:1,X_235_65_256,False,False,30,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:256:1,X_235_68_256,False,False,30,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:266:1,X_235_56_266,False,False,31,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:266:1,X_235_68_266,False,False,31,direct_resolved
235_4_Scores,235,4,Scores,dataelement,,urn:osse-11:dataelement:91:1,X_235_0_91,False,False,32,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:320:1,X_235_0_320,False,False,3,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:321:1,X_235_0_321,False,False,4,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:322:1,X_235_0_322,False,False,7,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:324:1,X_235_0_324,False,False,10,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:328:1,X_235_0_328,False,False,13,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:329:1,X_235_0_329,False,False,14,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:56:1,X_235_0_56,False,False,17,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:336:1,X_235_0_336,False,False,24,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:88:1,X_235_0_88,False,False,25,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:337:1,X_235_68_337,False,False,27,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:245:1,X_235_60_245,False,False,28,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:245:1,X_235_68_245,False,False,28,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:265:1,X_235_56_265,False,False,29,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:265:1,X_235_62_265,False,False,29,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:265:1,X_235_68_265,False,False,29,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:256:1,X_235_56_256,False,False,30,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:256:1,X_235_69_256,False,False,30,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:256:1,X_235_65_256,False,False,30,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:256:1,X_235_68_256,False,False,30,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:266:1,X_235_56_266,False,False,31,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:266:1,X_235_68_266,False,False,31,direct_resolved
235_5_Scores,235,5,Scores,dataelement,,urn:osse-11:dataelement:91:1,X_235_0_91,False,False,32,direct_resolved
235_6_Scores,235,6,Scores,dataelement,,urn:osse-11:dataelement:320:1,X_235_0_320,False,False,3,direct_resolved
235_6_Scores,235,6,Scores,dataelement,,urn:osse-11:dataelement:321:1,X_235_0_321,False,False,4,direct_resolved
235_6_Scores,235,6,Scores,dataelement,,urn:osse-11:dataelement:322:1,X_235_0_322,False,False,7,direct_resolved
235_6_Scores,235,6,Scores,dataelement,,urn:osse-11:dataelement:324:1,X_235_0_324,False,False,10,direct_resolved
235_6_Scores,235,6,Scores,dataelement,,urn:osse-11:dataelement:328:1,X_235_0_328,False,False,13,direct_resolved
235_6_Scores,235,6,Scores,dataelement,,urn:osse-11:dataelement:329:1,X_235_0_329,False,False,14,direct_resolved
235_6_Scores,235,6,Scores,dataelement,,urn:osse-11:dataelement:56:1,X_235_0_56,False,False,17,direct_resolved
235_6_Scores,235,6,Scores,dataelement,,urn:osse-11:dataelement:336:1,X_235_0_336,False,False,24,direct_resolved
235_6_Scores,235,6,Scores,dataelement,,urn:osse-11:dataelement:88:1,X_235_0_88,False,False,25,direct_resolved
235_6_Scores,235,6,Scores,dataelement,,urn:osse-11:dataelement:91:1,X_235_0_91,False,False,28,direct_resolved
232_3_Laboratory data 2,232,3,Laboratory data 2,dataelement,,urn:osse-11:dataelement:279:1,X_232_0_279,True,False,2,direct_resolved
232_3_Laboratory data 2,232,3,Laboratory data 2,dataelement,,urn:osse-11:dataelement:280:1,X_232_0_280,False,False,3,direct_resolved
232_3_Laboratory data 2,232,3,Laboratory data 2,dataelement,,urn:osse-11:dataelement:281:1,X_232_0_281,False,False,6,direct_resolved
232_3_Laboratory data 2,232,3,Laboratory data 2,dataelement,,urn:osse-11:dataelement:282:1,X_232_0_282,False,False,7,direct_resolved
232_3_Laboratory data 2,232,3,Laboratory data 2,dataelement,,urn:osse-11:dataelement:283:1,X_232_0_283,False,False,8,direct_resolved
232_3_Laboratory data 2,232,3,Laboratory data 2,dataelement,,urn:osse-11:dataelement:356:1,X_232_0_356,False,False,10,direct_resolved
232_3_Laboratory data 2,232,3,Laboratory data 2,dataelement,,urn:osse-11:dataelement:286:1,X_232_0_286,False,False,12,direct_resolved
232_3_Laboratory data 2,232,3,Laboratory data 2,dataelement,,urn:osse-11:dataelement:287:1,X_232_0_287,False,False,13,direct_resolved
232_3_Laboratory data 2,232,3,Laboratory data 2,dataelement,,urn:osse-11:dataelement:288:1,X_232_0_288,False,False,14,direct_resolved
232_3_Laboratory data 2,232,3,Laboratory data 2,dataelement,,urn:osse-11:dataelement:289:1,X_232_0_289,False,False,15,direct_resolved
232_3_Laboratory data 2,232,3,Laboratory data 2,dataelement,,urn:osse-11:dataelement:356:1,X_232_0_356,False,False,16,direct_resolved
224_4_ACLF evaluation,224,4,ACLF evaluation,dataelement,,urn:osse-11:dataelement:62:1,X_224_0_62,False,False,5,direct_resolved
224_4_ACLF evaluation,224,4,ACLF evaluation,dataelement,,urn:osse-11:dataelement:63:1,X_224_0_63,False,False,6,direct_resolved
224_4_ACLF evaluation,224,4,ACLF evaluation,dataelement,,urn:osse-11:dataelement:266:1,X_224_0_266,False,False,9,direct_resolved
224_4_ACLF evaluation,224,4,ACLF evaluation,dataelement,,urn:osse-11:dataelement:337:1,X_224_0_337,False,False,10,direct_resolved
224_4_ACLF evaluation,224,4,ACLF evaluation,dataelement,,urn:osse-11:dataelement:245:1,X_224_0_245,False,False,11,direct_resolved
224_4_ACLF evaluation,224,4,ACLF evaluation,dataelement,,urn:osse-11:dataelement:88:1,X_224_0_88,False,False,12,direct_resolved
224_4_ACLF evaluation,224,4,ACLF evaluation,dataelement,,urn:osse-11:dataelement:89:1,X_224_0_89,False,False,13,direct_resolved
224_4_ACLF evaluation,224,4,ACLF evaluation,dataelement,,urn:osse-11:dataelement:90:1,X_224_0_90,False,False,14,direct_resolved
224_4_ACLF evaluation,224,4,ACLF evaluation,dataelement,,urn:osse-11:dataelement:91:1,X_224_0_91,False,False,15,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:279:1,X_232_0_279,True,False,2,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:280:1,X_232_0_280,False,False,3,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:281:1,X_232_0_281,False,False,6,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:282:1,X_232_0_282,False,False,7,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:283:1,X_232_0_283,False,False,8,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:289:1,X_232_0_289,False,False,9,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:356:1,X_232_0_356,False,False,10,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:286:1,X_232_0_286,False,False,12,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:287:1,X_232_0_287,False,False,13,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:288:1,X_232_0_288,False,False,14,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:358:1,X_232_0_358,False,False,15,direct_resolved
232_6_Laboratory data 2,232,6,Laboratory data 2,dataelement,,urn:osse-11:dataelement:359:1,X_232_0_359,False,False,16,direct_resolved
235_7_Scores,235,7,Scores,dataelement,,urn:osse-11:dataelement:320:1,X_235_0_320,False,False,3,direct_resolved
235_7_Scores,235,7,Scores,dataelement,,urn:osse-11:dataelement:321:1,X_235_0_321,False,False,4,direct_resolved
235_7_Scores,235,7,Scores,dataelement,,urn:osse-11:dataelement:322:1,X_235_0_322,False,False,7,direct_resolved
235_7_Scores,235,7,Scores,dataelement,,urn:osse-11:dataelement:324:1,X_235_0_324,False,False,10,direct_resolved
235_7_Scores,235,7,Scores,dataelement,,urn:osse-11:dataelement:328:1,X_235_0_328,False,False,13,direct_resolved
235_7_Scores,235,7,Scores,dataelement,,urn:osse-11:dataelement:329:1,X_235_0_329,False,False,14,direct_resolved
235_7_Scores,235,7,Scores,dataelement,,urn:osse-11:dataelement:56:1,X_235_0_56,False,False,16,direct_resolved
235_7_Scores,235,7,Scores,dataelement,,urn:osse-11:dataelement:336:1,X_235_0_336,False,False,23,direct_resolved
235_7_Scores,235,7,Scores,dataelement,,urn:osse-11:dataelement:88:1,X_235_0_88,False,False,24,direct_resolved
235_7_Scores,235,7,Scores,dataelement,,urn:osse-11:dataelement:91:1,X_235_0_91,False,False,27,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:353:1,X_233_0_353,False,False,4,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:158:1,X_233_0_158,False,False,8,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:159:1,X_233_0_159,False,False,9,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:360:1,X_233_0_360,False,False,13,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:162:1,X_233_0_162,False,False,14,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:361:1,X_233_0_361,False,False,17,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:362:1,X_233_0_362,False,False,20,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:293:1,X_233_0_293,False,True,22,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:169:1,X_233_0_169,False,False,23,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:294:1,X_233_0_294,False,True,24,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:170:1,X_233_0_170,False,False,25,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:171:1,X_233_0_171,False,False,26,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:363:1,X_233_0_363,False,False,28,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:172:1,X_233_0_172,False,False,29,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:173:1,X_233_0_173,False,False,30,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:174:1,X_233_0_174,False,False,31,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:364:1,X_233_0_364,False,False,33,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:180:1,X_233_0_180,False,False,36,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:295:1,X_233_0_295,False,True,37,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:185:1,X_233_0_185,False,False,40,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:188:1,X_233_0_188,False,False,42,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:191:1,X_233_0_191,True,False,45,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:296:1,X_233_0_296,False,False,46,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:193:1,X_233_0_193,False,False,48,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:195:1,X_233_0_195,False,True,49,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:194:1,X_233_0_194,False,False,51,direct_resolved
233_10_Treatment,233,10,Treatment,dataelement,,urn:osse-11:dataelement:196:1,X_233_0_196,False,True,52,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:297:1,X_234_0_297,True,False,2,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:298:1,X_234_0_298,False,False,3,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:299:1,X_234_0_299,False,False,4,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:300:1,X_234_0_300,True,False,6,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:301:1,X_234_0_301,False,False,7,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:302:1,X_234_0_302,False,False,8,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:303:1,X_234_0_303,False,False,9,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:369:2,X_234_0_369,False,False,10,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:305:1,X_234_0_305,False,False,11,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:370:1,X_234_0_370,False,False,12,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:306:1,X_234_0_306,False,False,13,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:371:1,X_234_0_371,False,False,14,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:307:1,X_234_0_307,False,False,15,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:372:1,X_234_0_372,False,False,16,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:308:1,X_234_0_308,False,False,17,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:309:1,X_234_0_309,False,False,18,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:310:1,X_234_0_310,False,False,19,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:311:1,X_234_0_311,False,False,20,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:312:1,X_234_0_312,False,False,21,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:313:1,X_234_0_313,False,False,22,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:314:1,X_234_0_314,False,False,23,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:315:1,X_234_0_315,False,False,24,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:316:1,X_234_0_316,False,False,25,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:317:1,X_234_0_317,False,False,26,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:373:1,X_234_0_373,False,False,27,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:318:1,X_234_0_318,False,False,28,direct_resolved
234_4_Electrocardiogram and Echocardiography,234,4,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:319:1,X_234_0_319,False,False,29,direct_resolved
228_8_Data at visit,228,8,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:197:1,X_228_47_197,False,False,0,record_resolved
228_8_Data at visit,228,8,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:198:1,X_228_47_198,False,False,0,record_resolved
228_8_Data at visit,228,8,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:199:1,X_228_47_199,False,False,0,record_resolved
228_8_Data at visit,228,8,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:200:1,X_228_47_200,False,False,0,record_resolved
228_8_Data at visit,228,8,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:201:1,X_228_47_201,False,False,0,record_resolved
228_8_Data at visit,228,8,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:202:1,X_228_47_202,False,False,0,record_resolved
228_9_Data at visit,228,9,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:197:1,X_228_47_197,False,False,0,record_resolved
228_9_Data at visit,228,9,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:198:1,X_228_47_198,False,False,0,record_resolved
228_9_Data at visit,228,9,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:199:1,X_228_47_199,False,False,0,record_resolved
228_9_Data at visit,228,9,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:200:1,X_228_47_200,False,False,0,record_resolved
228_9_Data at visit,228,9,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:201:1,X_228_47_201,False,False,0,record_resolved
228_9_Data at visit,228,9,Data at visit,record,urn:osse-11:record:47:1,urn:osse-11:dataelement:202:1,X_228_47_202,False,False,0,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:2:2,urn:osse-11:dataelement:13:2,X_223_2_13,False,False,1,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:2:2,urn:osse-11:dataelement:19:1,X_223_2_19,False,False,1,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:2:2,urn:osse-11:dataelement:14:1,X_223_2_14,False,False,1,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:7:1,urn:osse-11:dataelement:28:1,X_223_7_28,False,False,6,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:7:1,urn:osse-11:dataelement:29:1,X_223_7_29,False,False,6,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:7:1,urn:osse-11:dataelement:30:1,X_223_7_30,False,False,6,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:8:1,urn:osse-11:dataelement:31:1,X_223_8_31,False,False,7,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:8:1,urn:osse-11:dataelement:29:1,X_223_8_29,False,False,7,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:9:1,urn:osse-11:dataelement:32:1,X_223_9_32,False,False,8,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:9:1,urn:osse-11:dataelement:29:1,X_223_9_29,False,False,8,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:9:1,urn:osse-11:dataelement:33:1,X_223_9_33,False,False,8,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:9:1,urn:osse-11:dataelement:34:1,X_223_9_34,False,False,8,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:9:1,urn:osse-11:dataelement:35:1,X_223_9_35,False,False,8,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:9:1,urn:osse-11:dataelement:37:1,X_223_9_37,False,False,8,record_resolved
223_1_Biobank sample collection,223,1,Biobank sample collection,record,urn:osse-11:record:9:1,urn:osse-11:dataelement:36:1,X_223_9_36,False,False,8,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:16:1,urn:osse-11:dataelement:57:1,X_224_16_57,False,False,1,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:16:1,urn:osse-11:dataelement:58:1,X_224_16_58,False,False,1,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:17:1,urn:osse-11:dataelement:59:1,X_224_17_59,False,False,2,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:17:1,urn:osse-11:dataelement:60:1,X_224_17_60,False,False,2,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:17:1,urn:osse-11:dataelement:61:1,X_224_17_61,False,False,2,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:18:1,urn:osse-11:dataelement:64:1,X_224_18_64,False,False,3,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:18:1,urn:osse-11:dataelement:65:1,X_224_18_65,False,False,3,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:19:1,urn:osse-11:dataelement:66:1,X_224_19_66,False,False,7,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:19:1,urn:osse-11:dataelement:67:1,X_224_19_67,False,False,7,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:19:1,urn:osse-11:dataelement:68:1,X_224_19_68,False,False,7,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:19:1,urn:osse-11:dataelement:69:1,X_224_19_69,False,False,7,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:19:1,urn:osse-11:dataelement:70:1,X_224_19_70,False,False,7,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:20:1,urn:osse-11:dataelement:71:1,X_224_20_71,False,False,8,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:20:1,urn:osse-11:dataelement:72:1,X_224_20_72,False,False,8,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:20:1,urn:osse-11:dataelement:73:1,X_224_20_73,False,False,8,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:20:1,urn:osse-11:dataelement:74:1,X_224_20_74,False,False,8,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:20:1,urn:osse-11:dataelement:75:1,X_224_20_75,False,False,8,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:20:1,urn:osse-11:dataelement:76:1,X_224_20_76,False,False,8,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:20:1,urn:osse-11:dataelement:77:1,X_224_20_77,False,False,8,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:20:1,urn:osse-11:dataelement:78:1,X_224_20_78,False,False,8,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:20:1,urn:osse-11:dataelement:80:1,X_224_20_80,False,False,8,record_resolved
224_1_ACLF evaluation,224,1,ACLF evaluation,record,urn:osse-11:record:20:1,urn:osse-11:dataelement:81:1,X_224_20_81,False,False,8,record_resolved
