form_key;form_id;form_version;form_label;urn;type;element_label;mandatory;repeatable;position
231_5_Laboratory data 1;231;5;Laboratory data 1;urn:osse-11:dataelement:275:1;dataelement;Date of Collection;True;False;39
231_5_Laboratory data 1;231;5;Laboratory data 1;urn:osse-11:dataelement:276:1;dataelement;Leukocytes reagent strip result;False;False;41
231_5_Laboratory data 1;231;5;Laboratory data 1;urn:osse-11:dataelement:277:1;dataelement;Urine Albumin;False;False;42
231_5_Laboratory data 1;231;5;Laboratory data 1;urn:osse-11:dataelement:278:1;dataelement;Leukocytes per field;False;False;43
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:112:1;dataelement;Time prior to Hospital Study Admission;True;False;1
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:31:1;record;1. Alcoholic cirrhosis;False;False;3
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:32:1;record;2. Hepatitis C virus antiviral therapy;False;False;4
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:33:1;record;3. Hepatitis B virus antiviral therapy;False;False;5
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:34:1;record;4.NAFLD/NASH;False;False;6
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:35:1;record;5. Autoimmune hepatitis treatment;False;False;7
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:158:1;dataelement;6. Other type of cirrhosis;False;False;8
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:159:1;dataelement;7. Continuous treatment;False;False;9
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:36:1;record;1. Diuretics;False;False;11
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:162:1;dataelement;2. Therapeutic paracentesis;False;False;12
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:37:1;record;3. Beta-blockers;False;False;13
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:38:1;record;4. Intravenous albumin;False;False;14
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:39:1;record;5. Vasopressors;False;False;15
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:169:1;dataelement;6. Renal replacement treatment;False;False;16
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:170:1;dataelement;7. Artificial liver support;False;False;17
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:171:1;dataelement;8. Omeprazol or other PPI;False;False;18
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:172:1;dataelement;9. Endoscopic therapy of bleeding;False;False;19
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:173:1;dataelement;10. Lactulose;False;False;20
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:174:1;dataelement;11. Rifaximin for HE;False;False;21
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:40:1;record;12. TIPS;False;False;22
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:41:1;record;13. Antibiotic prophylaxis;False;False;23
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:180:1;dataelement;14. Antibiotic for infection (nonprophylactic);False;False;24
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:42:1;record;15. Corticosteroids;False;False;25
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:43:1;record;16. Treatments for HCC;False;False;26
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:185:1;dataelement;17. Insulin;False;False;27
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:44:1;record;18. Oral antidiabetics;False;False;28
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:188:1;dataelement;19. Statins;False;False;29
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:45:1;record;20. Non-bariatric surgery;False;False;30
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:record:46:1;record;21. ICU admission;True;False;31
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:193:1;dataelement;Any drug with potential hepatotoxic effect;False;False;33
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:195:1;dataelement;Drug with potential hepatotoxic effect;False;True;34
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:194:1;dataelement;Any drug with potential adverse effect;False;False;36
227_3_Previous treatments;227;3;Previous treatments;urn:osse-11:dataelement:196:1;dataelement;Drug with potential adverse effect;False;True;37
225_2_Patient’s information and Medical history;225;2;Patient’s information and Medical history;urn:osse-11:dataelement:55:1;dataelement;Date of birth;True;False;1
225_2_Patient’s information and Medical history;225;2;Patient’s information and Medical history;urn:osse-11:dataelement:92:1;dataelement;Gender;True;False;2
225_2_Patient’s information and Medical history;225;2;Patient’s information and Medical history;urn:osse-11:record:21:1;record;Tobacco consumption;False;False;3
225_2_Patient’s information and Medical history;225;2;Patient’s information and Medical history;urn:osse-11:record:22:1;record;Diagnosis of Cirrhosis;False;False;4
225_2_Patient’s information and Medical history;225;2;Patient’s information and Medical history;urn:osse-11:dataelement:104:1;dataelement;Etiology of cirrhosis;True;False;5
225_2_Patient’s information and Medical history;225;2;Patient’s information and Medical history;urn:osse-11:dataelement:346:1;dataelement;If other, please specify;False;False;6
225_2_Patient’s information and Medical history;225;2;Patient’s information and Medical history;urn:osse-11:dataelement:105:1;dataelement;Biopsy proved cirrhosis;True;False;7
225_2_Patient’s information and Medical history;225;2;Patient’s information and Medical history;urn:osse-11:record:23:1;record;Other previous /concomitant medical disease;False;False;8
223_2_Biobank sample collection;223;2;Biobank sample collection;urn:osse-11:record:2:2;record;Blood sample collection information;False;False;1
223_2_Biobank sample collection;223;2;Biobank sample collection;urn:osse-11:record:3:1;record;Serum sample collection information;False;False;2
223_2_Biobank sample collection;223;2;Biobank sample collection;urn:osse-11:record:4:1;record;Plasma samples collection information;False;False;3
223_2_Biobank sample collection;223;2;Biobank sample collection;urn:osse-11:record:5:1;record;CPT tube collection information (PBMC);False;False;4
223_2_Biobank sample collection;223;2;Biobank sample collection;urn:osse-11:record:6:1;record;Tempus tube collection (Blood RNA) information;False;False;5
223_2_Biobank sample collection;223;2;Biobank sample collection;urn:osse-11:record:7:1;record;Urine sample collection information;False;False;6
223_2_Biobank sample collection;223;2;Biobank sample collection;urn:osse-11:record:8:1;record;Ascitic fluid sample collection information;False;False;7
223_2_Biobank sample collection;223;2;Biobank sample collection;urn:osse-11:record:9:1;record;Stool sample collection information;False;False;8
223_2_Biobank sample collection;223;2;Biobank sample collection;urn:osse-11:dataelement:8:1;dataelement;Status;True;False;9
229_3_Clinical features;229;3;Clinical features;urn:osse-11:record:49:1;record;1. Ascites;True;False;2
229_3_Clinical features;229;3;Clinical features;urn:osse-11:record:50:1;record;2. Hepatic encephalopathy;True;False;3
229_3_Clinical features;229;3;Clinical features;urn:osse-11:dataelement:122:1;dataelement;3. Gastrointestinal bleeding;True;False;4
229_3_Clinical features;229;3;Clinical features;urn:osse-11:record:51:1;record;4. HVPG: hepatic-venous-pressure-gradient;False;False;5
229_3_Clinical features;229;3;Clinical features;urn:osse-11:record:52:1;record;5. AKI (not caused by GIB);False;False;6
229_3_Clinical features;229;3;Clinical features;urn:osse-11:dataelement:219:1;dataelement;6. Bacterial infections;True;False;7
229_3_Clinical features;229;3;Clinical features;urn:osse-11:dataelement:220:1;dataelement;7. Fungal infection/Colonization;False;False;8
229_3_Clinical features;229;3;Clinical features;urn:osse-11:dataelement:221:1;dataelement;8. Viral infection;False;False;9
229_3_Clinical features;229;3;Clinical features;urn:osse-11:dataelement:222:1;dataelement;Viral infection ;False;True;10
229_3_Clinical features;229;3;Clinical features;urn:osse-11:dataelement:223:1;dataelement;9. Acute alcoholic-steatohepatitis (ASH);False;False;11
229_3_Clinical features;229;3;Clinical features;urn:osse-11:dataelement:224:1;dataelement;10. Acute viral hepatitis superimposed to cirrhosis (suspected/confirmed);False;False;12
229_3_Clinical features;229;3;Clinical features;urn:osse-11:dataelement:225:1;dataelement;11. Suspected drug-induced liver injury;False;False;13
229_3_Clinical features;229;3;Clinical features;urn:osse-11:record:53:1;record;12. Hepatocellular carcinoma;False;False;14
229_3_Clinical features;229;3;Clinical features;urn:osse-11:dataelement:227:1;dataelement;13. Other relevant clinical events;False;False;15
229_3_Clinical features;229;3;Clinical features;urn:osse-11:record:54:1;record;Glasgow Coma Scale;False;False;16
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:241:1;dataelement;Has blood analysis been performed?;True;False;1
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:242:1;dataelement;Date of Collection;False;False;2
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:348:1;dataelement;Hemoglobin;False;False;5
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:244:1;dataelement;Hematocrit;False;False;6
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:245:1;dataelement;Leucocyte (Absolute);False;False;7
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:246:1;dataelement;Leucocytes (%);False;False;8
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:247:1;dataelement;Lymphocytes;False;False;9
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:248:1;dataelement;Lymphocytes (%);False;False;10
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:249:1;dataelement;Monocytes (Absolute);False;False;11
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:250:1;dataelement;Monocytes (%);False;False;12
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:251:1;dataelement;Neutrophils (Absolute);False;False;13
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:252:1;dataelement;Immature neutrophils (%);False;False;14
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:253:1;dataelement;Platelet count;False;False;15
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:254:1;dataelement;Prothrombin time;False;False;16
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:255:1;dataelement;Control prothrombin time;False;False;17
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:256:1;dataelement;INR;False;False;18
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:257:1;dataelement;Quick (%);False;False;19
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:258:1;dataelement;ISI;False;False;20
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:347:1;dataelement;Albumin;False;False;22
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:260:1;dataelement;AST;False;False;23
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:261:1;dataelement;ALT;False;False;24
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:262:1;dataelement;Alkaline phosphatase;False;False;25
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:263:1;dataelement;GGT;False;False;26
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:264:1;dataelement;Total Bilirubin;False;False;27
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:265:1;dataelement;Creatinine;False;False;28
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:266:1;dataelement;Sodium;False;False;29
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:267:1;dataelement;Potassium;False;False;30
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:268:1;dataelement;Glucose;False;False;31
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:269:1;dataelement;Total cholesterol;False;False;32
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:270:1;dataelement;HDL-Cholesterol;False;False;33
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:271:1;dataelement;LDL-Cholesterol;False;False;34
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:272:1;dataelement;Triglycerides;False;False;35
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:273:1;dataelement;C-reactive protein (CRP);False;False;36
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:274:1;dataelement;Has urine analysis been performed?;False;False;38
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:275:1;dataelement;Date of Collection;True;False;39
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:276:1;dataelement;Leukocytes reagent strip result;False;False;41
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:277:1;dataelement;Urine Albumin;False;False;42
231_6_Laboratory data 1;231;6;Laboratory data 1;urn:osse-11:dataelement:278:1;dataelement;Leukocytes per field;False;False;43
235_2_Scores;235;2;Scores;urn:osse-11:record:56:1;record;● MELD score;True;False;2
235_2_Scores;235;2;Scores;urn:osse-11:dataelement:320:1;dataelement;MELD score;True;False;3
235_2_Scores;235;2;Scores;urn:osse-11:dataelement:321:1;dataelement;MELDNa score;True;False;4
235_2_Scores;235;2;Scores;urn:osse-11:record:58:1;record;● Child-Pugh score;False;False;6
235_2_Scores;235;2;Scores;urn:osse-11:dataelement:322:1;dataelement;Child-Pugh score;True;False;7
235_2_Scores;235;2;Scores;urn:osse-11:record:59:1;record;● Maddrey's score;False;False;9
235_2_Scores;235;2;Scores;urn:osse-11:dataelement:324:1;dataelement;● Maddrey's score;False;False;10
235_2_Scores;235;2;Scores;urn:osse-11:record:60:1;record;●SIRS;False;False;12
235_2_Scores;235;2;Scores;urn:osse-11:dataelement:328:1;dataelement;# Positive signs of SIRS;True;False;13
235_2_Scores;235;2;Scores;urn:osse-11:dataelement:329:1;dataelement;SIRS;True;False;14
235_2_Scores;235;2;Scores;urn:osse-11:dataelement:55:1;dataelement;Date of birth;False;False;16
235_2_Scores;235;2;Scores;urn:osse-11:dataelement:56:1;dataelement;Inclusion Date;False;False;17
235_2_Scores;235;2;Scores;urn:osse-11:record:61:1;record;Liver;False;False;18
235_2_Scores;235;2;Scores;urn:osse-11:record:62:1;record;Kidney;False;False;19
235_2_Scores;235;2;Scores;urn:osse-11:record:63:1;record;Brain;False;False;20
235_2_Scores;235;2;Scores;urn:osse-11:record:65:1;record;Coagulation;False;False;21
235_2_Scores;235;2;Scores;urn:osse-11:record:64:1;record;Circulation;False;False;22
235_2_Scores;235;2;Scores;urn:osse-11:record:66:1;record;Lung;False;False;23
235_2_Scores;235;2;Scores;urn:osse-11:dataelement:336:1;dataelement;Total number of failures;False;False;24
235_2_Scores;235;2;Scores;urn:osse-11:dataelement:88:1;dataelement;CLIF Organ Failure Score;False;False;25
235_2_Scores;235;2;Scores;urn:osse-11:record:67:1;record;CLIF-C AD score;False;False;27
235_2_Scores;235;2;Scores;urn:osse-11:dataelement:91:1;dataelement;CLIF-C AD score;False;False;28
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:232:1;dataelement;Physical examination date;True;False;1
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:233:1;dataelement;Race;True;False;2
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:349:1;dataelement;Weight (Kg);False;False;3
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:236:1;dataelement;BMI;True;False;4
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:237:1;dataelement;Flapping tremor;True;False;5
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:67:1;dataelement;Systolic Blood Pressure;True;False;6
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:68:1;dataelement;Diastolic Blood Pressure;True;False;7
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:69:1;dataelement;Mean Arterial Pressure ;True;False;8
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:238:1;dataelement;Heart rate;True;False;9
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:239:1;dataelement;Temperature;True;False;10
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:240:1;dataelement;Respiratory rate;True;False;11
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:73:1;dataelement;SpO2;True;False;12
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:74:1;dataelement;Supplemental oxygen (including mechanical ventilation);False;False;13
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:75:1;dataelement;FiO2;True;False;14
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:76:1;dataelement;If Supplemental oxygen is yes;False;False;15
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:77:1;dataelement;If Delivery Device-Type of Delivery device;False;False;16
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:78:1;dataelement;If “Nasal catheter”- Flow (liters of O2/min):;False;False;17
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:80:1;dataelement; If “Simple oxygen mask”- Flow (liters of O2/min);False;False;18
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:81:1;dataelement;If “Monaghan mask (reservoir)”- Flow (liters of O2/min);False;False;19
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:82:1;dataelement;If “Venturi mask”- Flow (liters of O2/min);False;False;20
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:83:1;dataelement;If “High-flow nasal cannula”- Flow (liters of O2/min);False;False;21
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:84:1;dataelement;If Mechanical ventilation-Reason for mechanical ventilation;False;False;22
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:85:1;dataelement;Type of mechanical ventilation;False;False;23
230_4_Physical examination;230;4;Physical examination;urn:osse-11:dataelement:79:1;dataelement;FiO2;False;False;24
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:232:1;dataelement;Physical examination date;True;False;1
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:233:1;dataelement;Race;True;False;2
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:349:1;dataelement;Weight (Kg);False;False;3
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:236:1;dataelement;BMI;True;False;4
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:237:1;dataelement;Flapping tremor;True;False;5
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:67:1;dataelement;Systolic Blood Pressure;True;False;6
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:68:1;dataelement;Diastolic Blood Pressure;True;False;7
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:69:1;dataelement;Mean Arterial Pressure ;True;False;8
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:238:1;dataelement;Heart rate;True;False;9
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:239:1;dataelement;Temperature;True;False;10
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:240:1;dataelement;Respiratory rate;True;False;11
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:73:1;dataelement;SpO2;True;False;12
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:74:1;dataelement;Supplemental oxygen (including mechanical ventilation);False;False;13
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:75:1;dataelement;FiO2;False;False;14
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:76:1;dataelement;If Supplemental oxygen is yes;False;False;15
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:77:1;dataelement;If Delivery Device-Type of Delivery device;False;False;16
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:78:1;dataelement;If “Nasal catheter”- Flow (liters of O2/min):;False;False;17
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:80:1;dataelement; If “Simple oxygen mask”- Flow (liters of O2/min);False;False;18
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:81:1;dataelement;If “Monaghan mask (reservoir)”- Flow (liters of O2/min);False;False;19
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:82:1;dataelement;If “Venturi mask”- Flow (liters of O2/min);False;False;20
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:83:1;dataelement;If “High-flow nasal cannula”- Flow (liters of O2/min);False;False;21
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:84:1;dataelement;If Mechanical ventilation-Reason for mechanical ventilation;False;False;22
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:85:1;dataelement;Type of mechanical ventilation;False;False;23
230_5_Physical examination;230;5;Physical examination;urn:osse-11:dataelement:79:1;dataelement;FiO2;False;False;24
224_3_ACLF evaluation;224;3;ACLF evaluation;urn:osse-11:record:16:1;record;Liver failure;False;False;1
224_3_ACLF evaluation;224;3;ACLF evaluation;urn:osse-11:record:17:1;record;Renal failure;False;False;2
224_3_ACLF evaluation;224;3;ACLF evaluation;urn:osse-11:record:18:1;record;Coagulation failure;False;False;3
224_3_ACLF evaluation;224;3;ACLF evaluation;urn:osse-11:dataelement:62:1;dataelement;Cerebral failure;False;False;5
224_3_ACLF evaluation;224;3;ACLF evaluation;urn:osse-11:dataelement:63:1;dataelement;West Haven grade;False;False;6
224_3_ACLF evaluation;224;3;ACLF evaluation;urn:osse-11:record:19:1;record;Circulatory failure;False;False;7
224_3_ACLF evaluation;224;3;ACLF evaluation;urn:osse-11:record:20:1;record;Respiratory failure;False;False;8
224_3_ACLF evaluation;224;3;ACLF evaluation;urn:osse-11:dataelement:88:1;dataelement;CLIF Organ Failure Score;False;False;9
224_3_ACLF evaluation;224;3;ACLF evaluation;urn:osse-11:dataelement:89:1;dataelement;ACLF;False;False;10
224_3_ACLF evaluation;224;3;ACLF evaluation;urn:osse-11:dataelement:90:1;dataelement;ACLF;False;False;11
224_3_ACLF evaluation;224;3;ACLF evaluation;urn:osse-11:dataelement:91:1;dataelement;CLIF-C AD score;False;False;12
233_4_Treatment;233;4;Treatment;urn:osse-11:record:31:1;record;1. Alcoholic cirrhosis;False;False;2
233_4_Treatment;233;4;Treatment;urn:osse-11:record:32:1;record;2. Hepatitis C virus antiviral therapy;False;False;3
233_4_Treatment;233;4;Treatment;urn:osse-11:record:33:1;record;3. Hepatitis B virus antiviral therapy;False;False;4
233_4_Treatment;233;4;Treatment;urn:osse-11:record:34:1;record;4.NAFLD/NASH;False;False;5
233_4_Treatment;233;4;Treatment;urn:osse-11:record:35:1;record;5. Autoimmune hepatitis treatment;False;False;6
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:158:1;dataelement;6. Other type of cirrhosis;False;False;7
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:159:1;dataelement;7. Continuous treatment;False;False;8
233_4_Treatment;233;4;Treatment;urn:osse-11:record:36:1;record;1. Diuretics;False;False;10
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:201:1;dataelement;Control treatment specification;False;False;11
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:162:1;dataelement;2. Therapeutic paracentesis;False;False;12
233_4_Treatment;233;4;Treatment;urn:osse-11:record:55:1;record;3. Beta-blockers;False;False;13
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:201:1;dataelement;Control treatment specification;False;False;14
233_4_Treatment;233;4;Treatment;urn:osse-11:record:38:1;record;4. Intravenous albumin;False;False;15
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:201:1;dataelement;Control treatment specification;False;False;16
233_4_Treatment;233;4;Treatment;urn:osse-11:record:39:1;record;5. Vasopressors;False;False;17
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:293:1;dataelement;#1: Complete Vasopressor table (General forms);False;True;18
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:169:1;dataelement;6. Renal replacement treatment;False;False;19
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:294:1;dataelement;#1: Complete Renal Replacement Therapy table (General forms);False;True;20
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:170:1;dataelement;7. Artificial liver support;False;False;21
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:171:1;dataelement;8. Omeprazol or other PPI;False;False;22
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:201:1;dataelement;Control treatment specification;False;False;23
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:172:1;dataelement;9. Endoscopic therapy of bleeding;False;False;24
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:173:1;dataelement;10. Lactulose;False;False;25
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:174:1;dataelement;11. Rifaximin for HE;False;False;26
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:201:1;dataelement;Control treatment specification;False;False;27
233_4_Treatment;233;4;Treatment;urn:osse-11:record:40:1;record;12. TIPS;False;False;28
233_4_Treatment;233;4;Treatment;urn:osse-11:record:41:1;record;13. Antibiotic prophylaxis;False;False;29
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:180:1;dataelement;14. Antibiotic for infection (nonprophylactic);False;False;30
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:295:1;dataelement;#1: Complete Antibiotic table (General forms);False;True;31
233_4_Treatment;233;4;Treatment;urn:osse-11:record:42:1;record;15. Corticosteroids;False;False;32
233_4_Treatment;233;4;Treatment;urn:osse-11:record:43:1;record;16. Treatments for HCC;False;False;33
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:185:1;dataelement;17. Insulin;False;False;34
233_4_Treatment;233;4;Treatment;urn:osse-11:record:44:1;record;18. Oral antidiabetics;False;False;35
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:188:1;dataelement;19. Statins;False;False;36
233_4_Treatment;233;4;Treatment;urn:osse-11:record:45:1;record;20. Non-bariatric surgery;False;False;37
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:191:1;dataelement;ICU admission;True;False;39
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:296:1;dataelement;ICU admission date:;False;False;40
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:193:1;dataelement;Any drug with potential hepatotoxic effect;False;False;42
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:195:1;dataelement;Drug with potential hepatotoxic effect;False;True;43
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:194:1;dataelement;Any drug with potential adverse effect;False;False;45
233_4_Treatment;233;4;Treatment;urn:osse-11:dataelement:196:1;dataelement;Drug with potential adverse effect;False;True;46
233_5_Treatment;233;5;Treatment;urn:osse-11:record:31:1;record;1. Alcoholic cirrhosis;False;False;2
233_5_Treatment;233;5;Treatment;urn:osse-11:record:32:1;record;2. Hepatitis C virus antiviral therapy;False;False;3
233_5_Treatment;233;5;Treatment;urn:osse-11:record:33:1;record;3. Hepatitis B virus antiviral therapy;False;False;4
233_5_Treatment;233;5;Treatment;urn:osse-11:record:34:1;record;4.NAFLD/NASH;False;False;5
233_5_Treatment;233;5;Treatment;urn:osse-11:record:35:1;record;5. Autoimmune hepatitis treatment;False;False;6
233_5_Treatment;233;5;Treatment;urn:osse-11:dataelement:158:1;dataelement;6. Other type of cirrhosis;False;False;7
233_5_Treatment;233;5;Treatment;urn:osse-11:dataelement:159:1;dataelement;7. Continuous treatment;False;False;8
233_5_Treatment;233;5;Treatment;urn:osse-11:record:36:1;record;1. Diuretics;False;False;10
